tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Country,Displacement (km),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
134552,27/01/2016 5:26,-12.689,S,125.934,E,-12.689,S,125.934,E,27,-88,-99.99,29.52,Australia,356.5,4.13,20641.04,3.87,172.27,1.07
134552,27/01/2016 7:03,-12.699,S,125.952,E,-12.699,S,125.952,E,27,-87.89,-99.99,29.52,Australia,354.3,2.25,20643.29,1.62,172.34,1.39
134552,27/01/2016 8:45,-12.681,S,125.973,E,-12.681,S,125.973,E,27,-87.62,28.69,29.53,Australia,353.9,3.04,20646.33,1.7,172.41,1.79
134552,27/01/2016 9:04,-12.682,S,125.968,E,-12.682,S,125.968,E,27,-87.92,28.65,29.52,Australia,354.2,0.55,20646.88,0.31,172.42,1.78
134552,27/01/2016 10:52,-12.666,S,125.992,E,-12.666,S,125.992,E,27,-87.02,29.03,29.55,Australia,353.5,3.16,20650.04,1.8,172.49,1.75
134552,27/01/2016 10:55,-12.685,S,126.036,E,-12.685,S,126.036,E,27,-86.84,28.98,29.62,Australia,348.6,5.23,20655.27,0.05,172.5,106.37
134552,29/01/2016 0:03,-12.444,S,126.09,E,-12.444,S,126.09,E,29,-87.74,28.4,29.76,Australia,363.2,27.46,20682.73,37.13,174.04,0.74
134552,29/01/2016 0:50,-12.569,S,126.73,E,-12.569,S,126.73,E,29,-88,-99.99,30.01,Australia,307.9,70.93,20753.66,0.79,174.08,89.66
134552,29/01/2016 5:02,-12.487,S,126.007,E,-12.487,S,126.007,E,29,-88.45,28.81,29.78,Australia,366.1,79.09,20832.75,4.2,174.25,18.83
134552,29/01/2016 6:43,-12.501,S,125.999,E,-12.501,S,125.999,E,29,-88.06,29,29.75,Australia,365.6,1.78,20834.53,1.68,174.32,1.06
134552,29/01/2016 8:09,-12.498,S,126.008,E,-12.498,S,126.008,E,29,-88.06,29.06,29.75,Australia,365.2,1.03,20835.56,1.44,174.38,0.72
134552,29/01/2016 9:48,-12.497,S,125.978,E,-12.497,S,125.978,E,29,-89,28.66,29.77,Australia,367.5,3.26,20838.82,1.66,174.45,1.97
134552,31/01/2016 1:50,-12.442,S,125.987,E,-12.442,S,125.987,E,31,-89,28.1,29.85,Australia,371.2,6.2,20845.02,40.02,176.12,0.15
134552,31/01/2016 7:59,-12.381,S,125.875,E,-12.381,S,125.875,E,31,-91,29.16,29.76,Australia,384.6,13.94,20858.96,6.16,176.37,2.26
134552,31/01/2016 8:39,-12.369,S,125.878,E,-12.369,S,125.878,E,31,-91,29.14,29.77,Australia,385.3,1.38,20860.34,0.66,176.4,2.1
134552,31/01/2016 9:17,-12.376,S,125.908,E,-12.376,S,125.908,E,31,-90.52,28.56,29.76,Australia,382.4,3.35,20863.69,0.63,176.43,5.28
134552,31/01/2016 9:46,-12.376,S,125.908,E,-12.376,S,125.908,E,31,-90.52,28.56,29.76,Australia,382.4,0,20863.69,0.48,176.45,0
134552,31/01/2016 10:27,-12.372,S,125.92,E,-12.372,S,125.92,E,31,-90,28.37,29.75,Australia,381.8,1.38,20865.07,0.69,176.48,1.99
134552,2/02/2016 1:55,-12.301,S,126.013,E,-12.301,S,126.013,E,33,-89,30.44,31.01,Australia,380.5,12.84,20877.91,39.47,178.12,0.33
134552,2/02/2016 7:43,-12.281,S,126.029,E,-12.281,S,126.029,E,33,-88.26,30.44,31,Australia,381,2.83,20880.74,5.79,178.36,0.49
134552,2/02/2016 9:15,-12.302,S,126.028,E,-12.302,S,126.028,E,33,-89,30.44,31,Australia,379.4,2.34,20883.08,1.54,178.43,1.52
134552,2/02/2016 9:15,-12.291,S,126.017,E,-12.291,S,126.017,E,33,-88.99,30.43,31,Australia,381.1,1.71,20884.79,0.01,178.43,236.77
134552,2/02/2016 10:05,-12.301,S,126.032,E,-12.301,S,126.032,E,33,-89,30.44,30.99,Australia,379.1,1.98,20886.77,0.82,178.46,2.42
134552,4/02/2016 0:31,-12.307,S,126.088,E,-12.307,S,126.088,E,35,-88,30.46,30.97,Australia,374.6,6.13,20892.9,38.45,180.06,0.16
134552,4/02/2016 1:21,-12.276,S,126.102,E,-12.276,S,126.102,E,35,-88,30.45,30.95,Australia,376.1,3.77,20896.67,0.83,180.1,4.55
134552,4/02/2016 2:11,-12.279,S,126.129,E,-12.279,S,126.129,E,35,-88,30.46,30.93,Australia,373.9,2.96,20899.63,0.83,180.13,3.56
134552,4/02/2016 5:34,-12.284,S,126.157,E,-12.284,S,126.157,E,35,-88,30.52,30.9,Australia,371.5,3.1,20902.73,3.38,180.27,0.92
134552,4/02/2016 7:20,-12.284,S,126.179,E,-12.284,S,126.179,E,35,-88,30.57,30.88,Australia,369.9,2.39,20905.12,1.77,180.35,1.35
134552,4/02/2016 9:12,-12.274,S,126.199,E,-12.274,S,126.199,E,35,-88,30.61,30.87,Australia,369.4,2.44,20907.56,1.86,180.43,1.31
134552,4/02/2016 9:53,-12.295,S,126.221,E,-12.295,S,126.221,E,35,-88,30.61,30.86,Australia,366.1,3.35,20910.91,0.69,180.45,4.86
134552,4/02/2016 10:31,-12.273,S,126.213,E,-12.273,S,126.213,E,35,-88,30.61,30.86,Australia,368.5,2.6,20913.51,0.63,180.48,4.12
134552,4/02/2016 10:53,-12.283,S,126.209,E,-12.283,S,126.209,E,35,-88,30.64,30.85,Australia,367.9,1.2,20914.71,0.37,180.5,3.25
134552,6/02/2016 1:27,-12.19,S,126.09,E,-12.19,S,126.09,E,37,-88,30.41,31.07,Australia,384.2,16.58,20931.29,38.56,182.1,0.43
134552,6/02/2016 5:20,-12.183,S,126.125,E,-12.183,S,126.125,E,37,-88,30.45,31.03,Australia,382.3,3.89,20935.18,3.88,182.26,1
134552,6/02/2016 6:54,-12.221,S,126.166,E,-12.221,S,126.166,E,37,-88,30.51,30.95,Australia,376.2,6.15,20941.33,1.57,182.33,3.91
134552,6/02/2016 10:15,-12.212,S,126.153,E,-12.212,S,126.153,E,37,-88,30.5,30.97,Australia,377.9,1.73,20943.06,3.35,182.47,0.52
134552,7/02/2016 23:55,-12.174,S,126.043,E,-12.174,S,126.043,E,38,-88,30.29,31.19,Australia,388.9,12.69,20955.75,37.66,184.04,0.34
134552,8/02/2016 1:40,-12.197,S,126.064,E,-12.197,S,126.064,E,39,-88,30.39,31.1,Australia,385.5,3.43,20959.18,1.76,184.11,1.95
134552,8/02/2016 4:50,-12.17,S,126.022,E,-12.17,S,126.022,E,39,-88,30.28,31.2,Australia,390.7,5.47,20964.65,3.16,184.24,1.73
134552,8/02/2016 6:29,-12.16,S,126.027,E,-12.16,S,126.027,E,39,-88,30.25,31.23,Australia,391.2,1.24,20965.89,1.64,184.31,0.75
134552,8/02/2016 7:51,-12.147,S,126.053,E,-12.147,S,126.053,E,39,-87.82,30.22,31.23,Australia,390.4,3.18,20969.07,1.37,184.37,2.32
134552,8/02/2016 8:08,-12.158,S,126.054,E,-12.158,S,126.054,E,39,-88,30.25,31.2,Australia,389.5,1.23,20970.3,0.28,184.38,4.38
134552,8/02/2016 9:22,-12.147,S,126.035,E,-12.147,S,126.035,E,39,-87.82,30.2,31.26,Australia,391.7,2.4,20972.7,1.23,184.43,1.95
134552,8/02/2016 9:35,-12.155,S,126.027,E,-12.155,S,126.027,E,39,-88,30.23,31.24,Australia,391.6,1.25,20973.95,0.22,184.44,5.59
134552,8/02/2016 9:53,-12.166,S,126.033,E,-12.166,S,126.033,E,39,-88,30.26,31.21,Australia,390.3,1.39,20975.34,0.28,184.45,4.89
134552,8/02/2016 11:09,-12.176,S,126.033,E,-12.176,S,126.033,E,39,-88,30.3,31.19,Australia,389.4,1.11,20976.45,1.28,184.51,0.87
134552,10/02/2016 0:06,-12.229,S,125.95,E,-12.229,S,125.95,E,41,-89,30.78,31.13,Australia,391.1,10.79,20987.24,36.95,186.05,0.29
134552,10/02/2016 0:56,-12.233,S,125.952,E,-12.233,S,125.952,E,41,-89,30.78,31.13,Australia,390.6,0.5,20987.74,0.83,186.08,0.6
134552,10/02/2016 1:47,-12.239,S,125.94,E,-12.239,S,125.94,E,41,-89,30.76,31.11,Australia,391,1.47,20989.21,0.84,186.12,1.74
134552,10/02/2016 2:34,-12.253,S,125.939,E,-12.253,S,125.939,E,41,-89.12,30.75,31.1,Australia,389.9,1.56,20990.77,0.78,186.15,1.99
134552,10/02/2016 6:06,-12.255,S,125.945,E,-12.255,S,125.945,E,41,-89.09,30.76,31.1,Australia,389.3,0.69,20991.46,3.54,186.3,0.19
134552,10/02/2016 7:45,-12.267,S,125.971,E,-12.267,S,125.971,E,41,-89,30.76,31.08,Australia,386.4,3.13,20994.59,1.65,186.37,1.9
134552,10/02/2016 9:26,-12.276,S,125.98,E,-12.276,S,125.98,E,41,-89,30.74,31.06,Australia,385,1.4,20995.99,1.68,186.44,0.83
134552,10/02/2016 10:07,-12.258,S,126.004,E,-12.258,S,126.004,E,41,-88.88,30.71,31.06,Australia,384.7,3.29,20999.28,0.67,186.46,4.92
134552,10/02/2016 10:07,-12.262,S,126.006,E,-12.262,S,126.006,E,41,-88.9,30.7,31.05,Australia,384.3,0.5,20999.78,0.02,186.46,31.03
134552,12/02/2016 0:09,-12.313,S,125.937,E,-12.313,S,125.937,E,43,-90,30.67,31.02,Australia,385.2,9.41,21009.19,38.03,188.05,0.25
134552,12/02/2016 1:02,-12.321,S,125.94,E,-12.321,S,125.94,E,43,-90,30.66,31.01,Australia,384.4,0.95,21010.14,0.89,188.09,1.07
134552,12/02/2016 1:49,-12.318,S,125.929,E,-12.318,S,125.929,E,43,-90,30.64,31.01,Australia,385.5,1.24,21011.38,0.78,188.12,1.6
134552,12/02/2016 5:44,-12.311,S,125.921,E,-12.311,S,125.921,E,43,-90,30.65,31.02,Australia,386.6,1.17,21012.55,3.92,188.28,0.3
134552,12/02/2016 7:30,-12.292,S,125.962,E,-12.292,S,125.962,E,43,-89.15,30.76,31.06,Australia,385.1,4.94,21017.49,1.77,188.35,2.8
134552,12/02/2016 9:02,-12.271,S,125.999,E,-12.271,S,125.999,E,43,-89,30.71,31.05,Australia,384,4.65,21022.14,1.53,188.42,3.03
134552,12/02/2016 9:04,-12.278,S,125.998,E,-12.278,S,125.998,E,43,-89,30.71,31.04,Australia,383.5,0.79,21022.93,0.04,188.42,20.31
134552,12/02/2016 9:19,-12.276,S,125.997,E,-12.276,S,125.997,E,43,-89,30.72,31.04,Australia,383.8,0.25,21023.18,0.24,188.43,1.05
134552,12/02/2016 10:41,-12.266,S,126.016,E,-12.266,S,126.016,E,43,-88.96,30.69,31.04,Australia,383.2,2.35,21025.53,1.37,188.49,1.72
134552,12/02/2016 10:45,-12.266,S,126.025,E,-12.266,S,126.025,E,43,-88.48,30.67,31.03,Australia,382.5,0.98,21026.51,0.08,188.49,12.88
134552,12/02/2016 10:55,-12.271,S,126.016,E,-12.271,S,126.016,E,43,-89,30.69,31.03,Australia,382.8,1.13,21027.64,0.17,188.5,6.74
134552,14/02/2016 0:22,-12.325,S,126.166,E,-12.325,S,126.166,E,45,-88,30.49,30.93,Australia,367.4,17.39,21045.03,37.44,190.06,0.46
134552,14/02/2016 1:05,-12.338,S,126.206,E,-12.338,S,126.206,E,45,-88,30.4,30.91,Australia,363.5,4.58,21049.61,0.72,190.09,6.35
134552,14/02/2016 2:06,-12.338,S,126.163,E,-12.338,S,126.163,E,45,-88,30.51,30.96,Australia,366.6,4.68,21054.29,1.01,190.13,4.61
134552,14/02/2016 7:09,-12.348,S,126.242,E,-12.348,S,126.242,E,45,-88,30.45,30.94,Australia,360.1,8.66,21062.95,5.05,190.34,1.71
134552,14/02/2016 8:33,-12.358,S,126.265,E,-12.358,S,126.265,E,45,-87.52,30.49,30.95,Australia,357.6,2.74,21065.69,1.4,190.4,1.95
134552,14/02/2016 8:35,-12.372,S,126.241,E,-12.372,S,126.241,E,45,-87,30.46,30.96,Australia,358.1,3.04,21068.73,0.03,190.4,96
134552,14/02/2016 9:44,-12.358,S,126.222,E,-12.358,S,126.222,E,45,-87.52,30.43,30.94,Australia,360.7,2.59,21071.32,1.15,190.45,2.26
134552,14/02/2016 10:08,-12.353,S,126.265,E,-12.353,S,126.265,E,45,-87.82,30.49,30.95,Australia,358,4.71,21076.03,0.4,190.46,11.88
134552,14/02/2016 10:17,-12.354,S,126.271,E,-12.354,S,126.271,E,45,-87.76,30.49,30.95,Australia,357.5,0.66,21076.69,0.16,190.47,4.23
134552,16/02/2016 0:27,-12.368,S,126.264,E,-12.368,S,126.264,E,47,-87,30.49,30.96,Australia,356.8,1.73,21078.42,38.16,192.06,0.05
134552,16/02/2016 1:27,-12.404,S,126.258,E,-12.404,S,126.258,E,47,-87,30.52,30.97,Australia,354.2,4.06,21082.48,1,192.1,4.05
134552,16/02/2016 4:59,-12.386,S,126.257,E,-12.386,S,126.257,E,47,-87,30.49,30.96,Australia,355.8,2.01,21084.49,3.53,192.25,0.57
134552,16/02/2016 6:49,-12.387,S,126.258,E,-12.387,S,126.258,E,47,-87,30.49,30.96,Australia,355.7,0.16,21084.65,1.83,192.33,0.09
134552,16/02/2016 8:13,-12.38,S,126.255,E,-12.38,S,126.255,E,47,-87,30.48,30.96,Australia,356.5,0.84,21085.49,1.41,192.38,0.6
134552,16/02/2016 8:35,-12.37,S,126.243,E,-12.37,S,126.243,E,47,-87,30.46,30.96,Australia,358.2,1.72,21087.21,0.36,192.4,4.73
134552,16/02/2016 9:21,-12.368,S,126.244,E,-12.368,S,126.244,E,47,-87,30.46,30.96,Australia,358.3,0.25,21087.46,0.77,192.43,0.32
134552,16/02/2016 9:59,-12.362,S,126.287,E,-12.362,S,126.287,E,47,-87.28,30.51,30.96,Australia,355.7,4.72,21092.18,0.63,192.46,7.54
134552,16/02/2016 10:19,-12.355,S,126.289,E,-12.355,S,126.289,E,47,-87.7,30.52,30.95,Australia,356.2,0.81,21092.99,0.34,192.47,2.39
134552,16/02/2016 11:22,-12.35,S,126.311,E,-12.35,S,126.311,E,47,-88,30.5,30.88,Australia,355.1,2.46,21095.45,1.05,192.52,2.35
134552,18/02/2016 0:41,-12.284,S,126.213,E,-12.284,S,126.213,E,49,-88,31.38,30.86,Australia,367.6,12.94,21108.39,37.32,194.07,0.35
134552,18/02/2016 1:33,-12.295,S,126.232,E,-12.295,S,126.232,E,49,-88,31.36,30.87,Australia,365.3,2.4,21110.79,0.87,194.11,2.77
134552,18/02/2016 4:36,-12.297,S,126.279,E,-12.297,S,126.279,E,49,-88,31.29,30.92,Australia,361.8,5.12,21115.91,3.05,194.23,1.68
134552,18/02/2016 7:52,-12.234,S,126.262,E,-12.234,S,126.262,E,49,-88.99,31.25,30.91,Australia,368.4,7.25,21123.16,3.27,194.37,2.22
134552,18/02/2016 7:59,-12.233,S,126.262,E,-12.233,S,126.262,E,49,-89,31.25,30.91,Australia,368.5,0.11,21123.27,0.11,194.37,0.99
134552,18/02/2016 8:24,-12.254,S,126.262,E,-12.254,S,126.262,E,49,-88.55,31.27,30.9,Australia,366.7,2.34,21125.61,0.42,194.39,5.63
134552,18/02/2016 9:21,-12.261,S,126.27,E,-12.261,S,126.27,E,49,-88.47,31.27,30.91,Australia,365.6,1.17,21126.78,0.95,194.43,1.23
134552,18/02/2016 9:31,-12.25,S,126.284,E,-12.25,S,126.284,E,49,-89,31.25,30.91,Australia,365.6,1.95,21128.73,0.17,194.44,11.23
134552,18/02/2016 10:02,-12.255,S,126.291,E,-12.255,S,126.291,E,49,-89,31.25,30.92,Australia,364.6,0.94,21129.67,0.52,194.46,1.82
134552,18/02/2016 10:59,-12.256,S,126.3,E,-12.256,S,126.3,E,49,-89,31.23,30.9,Australia,363.9,0.99,21130.66,0.95,194.5,1.04
134552,20/02/2016 0:02,-12.128,S,126.205,E,-12.128,S,126.205,E,51,-89,31.39,30.92,Australia,381.5,17.6,21148.26,37.05,196.04,0.48
134552,20/02/2016 0:47,-12.123,S,126.171,E,-12.123,S,126.171,E,51,-88.16,31.38,30.99,Australia,384.3,3.74,21152,0.75,196.07,5
134552,20/02/2016 1:40,-12.125,S,126.177,E,-12.125,S,126.177,E,51,-88.31,31.38,30.97,Australia,383.7,0.69,21152.69,0.87,196.11,0.79
134552,20/02/2016 2:27,-12.125,S,126.18,E,-12.125,S,126.18,E,51,-88.4,31.38,30.97,Australia,383.5,0.33,21153.02,0.78,196.14,0.42
134552,20/02/2016 5:55,-12.127,S,126.212,E,-12.127,S,126.212,E,51,-89,31.4,30.92,Australia,381.1,3.49,21156.51,3.47,196.29,1.01
134552,20/02/2016 7:39,-12.122,S,126.23,E,-12.122,S,126.23,E,51,-89,31.46,30.94,Australia,380.4,2.04,21158.55,1.73,196.36,1.18
134552,20/02/2016 8:10,-12.121,S,126.233,E,-12.121,S,126.233,E,51,-89,31.47,30.95,Australia,380.3,0.34,21158.89,0.52,196.38,0.66
134552,20/02/2016 9:07,-12.114,S,126.208,E,-12.114,S,126.208,E,51,-89,31.41,30.92,Australia,382.5,2.83,21161.72,0.95,196.42,2.96
134552,20/02/2016 9:17,-12.113,S,126.208,E,-12.113,S,126.208,E,51,-89,31.41,30.92,Australia,382.6,0.11,21161.83,0.17,196.43,0.65
134552,20/02/2016 9:49,-12.096,S,126.225,E,-12.096,S,126.225,E,51,-89,31.46,30.93,Australia,383,2.65,21164.48,0.54,196.45,4.93
134552,20/02/2016 10:51,-12.11,S,126.206,E,-12.11,S,126.206,E,51,-89,31.42,30.92,Australia,383,2.59,21167.07,1.03,196.49,2.51
134552,22/02/2016 0:07,-12.055,S,126.173,E,-12.055,S,126.173,E,53,-88.38,31.55,31.11,Australia,390.1,7.1,21174.17,37.27,198.05,0.19
134552,22/02/2016 0:59,-12.073,S,126.225,E,-12.073,S,126.225,E,53,-89.31,31.47,30.93,Australia,385,6,21180.17,0.86,198.08,6.98
134552,22/02/2016 1:42,-12.055,S,126.135,E,-12.055,S,126.135,E,53,-88,31.59,31.28,Australia,392.6,10,21190.17,0.72,198.11,13.88
134552,22/02/2016 2:37,-12.049,S,126.109,E,-12.049,S,126.109,E,53,-87,31.76,31.37,Australia,394.9,2.91,21193.08,0.91,198.15,3.19
134552,22/02/2016 5:32,-12.052,S,126.158,E,-12.052,S,126.158,E,53,-88,31.57,31.18,Australia,391.3,5.34,21198.42,2.91,198.27,1.84
134552,22/02/2016 7:15,-12.056,S,126.168,E,-12.056,S,126.168,E,53,-88.08,31.55,31.13,Australia,390.3,1.18,21199.6,1.73,198.34,0.68
134552,22/02/2016 8:26,-12.068,S,126.165,E,-12.068,S,126.165,E,53,-88,31.52,31.12,Australia,389.5,1.38,21200.98,1.17,198.39,1.18
134552,22/02/2016 8:51,-12.072,S,126.172,E,-12.072,S,126.172,E,53,-88.32,31.51,31.08,Australia,388.6,0.88,21201.86,0.43,198.41,2.05
134552,22/02/2016 8:52,-12.076,S,126.172,E,-12.076,S,126.172,E,53,-88.32,31.5,31.07,Australia,388.3,0.45,21202.31,0.01,198.41,60
134552,22/02/2016 10:09,-12.079,S,126.166,E,-12.079,S,126.166,E,53,-88,31.49,31.09,Australia,388.4,0.73,21203.04,1.28,198.46,0.57
134552,22/02/2016 10:26,-12.083,S,126.167,E,-12.083,S,126.167,E,53,-88.02,31.48,31.08,Australia,388,0.46,21203.5,0.3,198.48,1.55
134552,22/02/2016 11:48,-12.104,S,126.17,E,-12.104,S,126.17,E,53,-88.2,31.43,31.03,Australia,386,2.36,21205.86,1.37,198.53,1.73
134552,24/02/2016 0:13,-12.191,S,126.109,E,-12.191,S,126.109,E,55,-88,31.25,31.04,Australia,382.8,11.74,21217.6,36.41,200.05,0.32
134552,24/02/2016 0:59,-12.19,S,126.099,E,-12.19,S,126.099,E,55,-88,31.28,31.06,Australia,383.6,1.09,21218.69,0.78,200.08,1.4
134552,24/02/2016 1:52,-12.192,S,126.108,E,-12.192,S,126.108,E,55,-88,31.25,31.04,Australia,382.8,1,21219.69,0.88,200.12,1.14
134552,24/02/2016 5:06,-12.185,S,126.079,E,-12.185,S,126.079,E,55,-88,31.35,31.1,Australia,385.4,3.25,21222.94,3.23,200.25,1.01
134552,24/02/2016 6:46,-12.181,S,126.08,E,-12.181,S,126.08,E,55,-88,31.36,31.1,Australia,385.7,0.46,21223.4,1.67,200.32,0.28
134552,24/02/2016 7:47,-12.164,S,126.101,E,-12.164,S,126.101,E,55,-88,31.36,31.09,Australia,385.6,2.97,21226.37,1.01,200.37,2.95
134552,24/02/2016 8:21,-12.168,S,126.138,E,-12.168,S,126.138,E,55,-88,31.26,31.02,Australia,382.7,4.05,21230.42,0.56,200.39,7.21
134552,24/02/2016 9:28,-12.17,S,126.146,E,-12.17,S,126.146,E,55,-88,31.26,31.01,Australia,382,0.9,21231.32,1.12,200.44,0.8
134552,24/02/2016 10:03,-12.148,S,126.158,E,-12.148,S,126.158,E,55,-88,31.32,31,Australia,383,2.78,21234.1,0.58,200.46,4.8
134552,26/02/2016 0:21,-12.246,S,126.108,E,-12.246,S,126.108,E,57,-88,30.71,30.98,Australia,378.2,12.19,21246.29,38.3,202.06,0.32
134552,26/02/2016 1:10,-12.224,S,126.095,E,-12.224,S,126.095,E,57,-88,30.73,31.02,Australia,381,2.83,21249.12,0.82,202.09,3.44
134552,26/02/2016 1:59,-12.26,S,126.089,E,-12.26,S,126.089,E,57,-88,30.72,30.98,Australia,378.4,4.06,21253.18,0.81,202.12,5
134552,26/02/2016 4:46,-12.283,S,126.065,E,-12.283,S,126.065,E,57,-88,30.7,30.97,Australia,378.2,3.66,21256.84,2.79,202.24,1.31
134552,26/02/2016 6:26,-12.259,S,126.096,E,-12.259,S,126.096,E,57,-88,30.72,30.98,Australia,378,4.3,21261.14,1.67,202.31,2.58
134552,26/02/2016 8:00,-12.25,S,126.105,E,-12.25,S,126.105,E,57,-88,30.72,30.98,Australia,378.1,1.4,21262.54,1.56,202.38,0.9
134552,26/02/2016 8:26,-12.242,S,126.11,E,-12.242,S,126.11,E,57,-88,30.71,30.99,Australia,378.4,1.04,21263.58,0.43,202.39,2.4
134552,26/02/2016 8:26,-12.239,S,126.126,E,-12.239,S,126.126,E,57,-88,30.69,30.97,Australia,377.5,1.77,21265.35,0.01,202.39,265.5
134552,26/02/2016 9:40,-12.236,S,126.137,E,-12.236,S,126.137,E,57,-88,30.65,30.97,Australia,377,1.24,21266.59,1.23,202.44,1.01
134552,26/02/2016 10:05,-12.231,S,126.14,E,-12.231,S,126.14,E,57,-88,30.64,30.97,Australia,377.2,0.65,21267.24,0.41,202.46,1.58
134552,26/02/2016 10:08,-12.227,S,126.142,E,-12.227,S,126.142,E,57,-88,30.63,30.97,Australia,377.4,0.5,21267.74,0.05,202.46,9.18
134552,28/02/2016 0:36,-12.384,S,126.049,E,-12.384,S,126.049,E,59,-88.06,30.75,31.06,Australia,371.1,20.19,21287.93,38.46,204.07,0.52
134552,28/02/2016 1:21,-12.385,S,126.052,E,-12.385,S,126.052,E,59,-88,30.75,31.06,Australia,370.8,0.34,21288.27,0.75,204.1,0.45
134552,28/02/2016 2:18,-12.391,S,126.045,E,-12.391,S,126.045,E,59,-88.16,30.75,31.06,Australia,370.9,1.01,21289.28,0.95,204.14,1.07
134552,28/02/2016 4:29,-12.379,S,126.024,E,-12.379,S,126.024,E,59,-89,30.78,31.04,Australia,373.4,2.65,21291.93,2.19,204.23,1.21
134552,28/02/2016 6:10,-12.398,S,125.984,E,-12.398,S,125.984,E,59,-89,30.81,30.98,Australia,374.9,4.84,21296.77,1.68,204.3,2.88
134552,28/02/2016 9:07,-12.38,S,126.015,E,-12.38,S,126.015,E,59,-89,30.79,31.02,Australia,374,3.92,21300.69,2.96,204.42,1.33
134552,2/03/2016 0:14,-12.643,S,125.978,E,-12.643,S,125.978,E,62,-88,30.93,31.45,Australia,356.4,29.55,21330.24,63.1,207.05,0.47
134552,2/03/2016 1:10,-12.648,S,125.984,E,-12.648,S,125.984,E,62,-87.96,30.94,31.45,Australia,355.5,0.86,21331.1,0.94,207.09,0.92
134552,2/03/2016 1:57,-12.655,S,125.981,E,-12.655,S,125.981,E,62,-87.74,30.97,31.45,Australia,355.2,0.84,21331.94,0.79,207.12,1.07
134552,2/03/2016 5:38,-12.597,S,125.938,E,-12.597,S,125.938,E,62,-89,30.68,31.47,Australia,363,7.97,21339.91,3.68,207.28,2.17
134552,2/03/2016 8:06,-12.61,S,125.916,E,-12.61,S,125.916,E,62,-89,30.55,31.48,Australia,363.8,2.79,21342.7,2.47,207.38,1.13
134552,2/03/2016 8:45,-12.683,S,125.971,E,-12.683,S,125.971,E,62,-87.74,31.09,31.44,Australia,353.9,10.09,21352.79,0.65,207.41,15.44
134552,2/03/2016 9:08,-12.683,S,125.975,E,-12.683,S,125.975,E,62,-87.5,31.08,31.44,Australia,353.6,0.43,21353.22,0.39,207.42,1.12
134552,2/03/2016 9:38,-12.684,S,125.979,E,-12.684,S,125.979,E,62,-87.25,31.07,31.44,Australia,353.2,0.45,21353.67,0.49,207.44,0.92
134552,2/03/2016 10:21,-12.682,S,125.978,E,-12.682,S,125.978,E,62,-87.32,31.07,31.44,Australia,353.4,0.25,21353.92,0.72,207.47,0.35
134552,2/03/2016 10:47,-12.666,S,125.991,E,-12.666,S,125.991,E,62,-87.02,30.98,31.45,Australia,353.6,2.27,21356.19,0.43,207.49,5.22
134552,4/03/2016 1:24,-12.734,S,126.04,E,-12.734,S,126.04,E,64,-86,31.01,31.39,Australia,344.6,9.25,21365.44,38.61,209.1,0.24
134552,4/03/2016 2:14,-12.685,S,126.038,E,-12.685,S,126.038,E,64,-86.72,30.88,31.45,Australia,348.4,5.46,21370.9,0.84,209.14,6.47
134552,4/03/2016 5:15,-12.647,S,126.298,E,-12.647,S,126.298,E,64,-82.02,30.79,31.42,Australia,331.3,28.55,21399.45,3.01,209.26,9.47
134552,4/03/2016 6:49,-12.674,S,126.268,E,-12.674,S,126.268,E,64,-82,30.92,31.42,Australia,331.4,4.43,21403.88,1.56,209.33,2.85
134552,4/03/2016 8:06,-12.674,S,126.261,E,-12.674,S,126.261,E,64,-82.34,30.95,31.42,Australia,331.9,0.76,21404.64,1.29,209.38,0.59
134552,4/03/2016 8:22,-12.672,S,126.261,E,-12.672,S,126.261,E,64,-82.34,30.94,31.42,Australia,332,0.22,21404.86,0.26,209.39,0.83
134552,4/03/2016 8:51,-12.663,S,126.265,E,-12.663,S,126.265,E,64,-82.3,30.91,31.42,Australia,332.5,1.09,21405.95,0.48,209.41,2.25
134552,4/03/2016 9:40,-12.669,S,126.275,E,-12.669,S,126.275,E,64,-82,30.89,31.42,Australia,331.2,1.28,21407.23,0.82,209.44,1.57
134552,4/03/2016 10:30,-12.66,S,126.266,E,-12.66,S,126.266,E,64,-82.42,30.9,31.42,Australia,332.6,1.4,21408.63,0.84,209.48,1.66
134552,6/03/2016 1:32,-12.731,S,126.46,E,-12.731,S,126.46,E,66,-77,31.32,31.36,Australia,312.4,22.5,21431.13,39.04,211.11,0.58
134552,6/03/2016 2:14,-12.739,S,126.367,E,-12.739,S,126.367,E,66,-77.98,31.09,31.28,Australia,318.7,10.14,21441.27,0.7,211.14,14.53
134552,6/03/2016 6:36,-12.716,S,126.277,E,-12.716,S,126.277,E,66,-81.38,31.3,31.4,Australia,327.3,10.1,21451.37,4.36,211.32,2.32
134552,6/03/2016 8:03,-12.747,S,126.293,E,-12.747,S,126.293,E,66,-80.42,31.45,31.4,Australia,323.7,3.86,21455.23,1.45,211.38,2.66
134552,6/03/2016 8:03,-12.783,S,126.457,E,-12.783,S,126.457,E,66,-76,31.28,31.39,Australia,308.4,18.25,21473.48,0.01,211.38,1460
