tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
152612,3/10/2015 14:08,-20.455,S,116.586,E,-20.455,S,116.586,E,276,2.54,26.08,26.65,0.43,6623.99,3.13,29.65,0.14
152612,3/10/2015 14:52,-20.466,S,116.579,E,-20.466,S,116.579,E,276,5.94,26.05,26.66,1.43,6625.42,0.74,29.68,1.94
152612,3/10/2015 20:29,-20.488,S,116.552,E,-20.488,S,116.552,E,276,-1.14,25.95,26.65,3.73,6629.15,5.61,29.92,0.66
152612,4/10/2015 0:00,-20.474,S,116.551,E,-20.474,S,116.551,E,277,-1.41,26,26.56,1.56,6630.71,3.53,30.06,0.44
152612,4/10/2015 2:03,-20.455,S,116.596,E,-20.455,S,116.596,E,277,0.44,26.09,26.7,5.15,6635.86,2.04,30.15,2.52
152612,4/10/2015 20:17,-20.472,S,116.572,E,-20.472,S,116.572,E,277,5.29,26.02,26.66,3.14,6639,18.24,30.91,0.17
152612,4/10/2015 21:24,-20.457,S,116.595,E,-20.457,S,116.595,E,277,1.07,26.08,26.7,2.92,6641.92,1.12,30.95,2.62
152612,5/10/2015 0:59,-20.444,S,116.589,E,-20.444,S,116.589,E,278,-0.39,26.09,26.65,1.58,6643.5,3.58,31.1,0.44
152612,5/10/2015 9:46,-20.417,S,116.598,E,-20.417,S,116.598,E,278,-3.08,26.12,26.64,3.15,6646.65,8.78,31.47,0.36
152612,6/10/2015 1:20,-20.454,S,116.606,E,-20.454,S,116.606,E,279,-0.69,26.09,26.74,4.2,6650.85,15.57,32.12,0.27
152612,6/10/2015 6:35,-20.45,S,116.606,E,-20.45,S,116.606,E,279,-1,26.1,26.74,0.45,6651.3,5.25,32.34,0.09
152612,6/10/2015 10:19,-20.447,S,116.588,E,-20.447,S,116.588,E,279,0.05,26.09,26.65,1.91,6653.21,3.73,32.49,0.51
152612,6/10/2015 11:39,-20.449,S,116.584,E,-20.449,S,116.584,E,279,0.75,26.08,26.63,0.47,6653.68,1.34,32.55,0.35
152612,6/10/2015 15:29,-20.451,S,116.581,E,-20.451,S,116.581,E,279,0.97,26.08,26.62,0.38,6654.06,3.83,32.71,0.1
152612,6/10/2015 19:33,-20.458,S,116.583,E,-20.458,S,116.583,E,279,4.26,26.08,26.64,0.81,6654.87,4.07,32.88,0.2
152612,6/10/2015 20:48,-20.457,S,116.584,E,-20.457,S,116.584,E,279,3.78,26.08,26.64,0.15,6655.02,1.25,32.93,0.12
152612,7/10/2015 9:35,-20.47,S,116.617,E,-20.47,S,116.617,E,280,-0.96,26.07,26.87,3.73,6658.75,12.79,33.46,0.29
152612,7/10/2015 17:45,-20.471,S,116.619,E,-20.471,S,116.619,E,280,-0.72,26.07,26.88,0.24,6658.99,8.17,33.8,0.03
152612,8/10/2015 0:39,-20.444,S,116.609,E,-20.444,S,116.609,E,281,-1,26.73,26.74,3.18,6662.17,6.89,34.09,0.46
152612,8/10/2015 10:20,-20.44,S,116.609,E,-20.44,S,116.609,E,281,-1,26.72,26.73,0.45,6662.62,9.68,34.49,0.05
152612,8/10/2015 21:13,-20.457,S,116.599,E,-20.457,S,116.599,E,281,0.09,26.71,26.72,2.16,6664.78,10.89,34.95,0.2
152612,8/10/2015 23:06,-20.457,S,116.599,E,-20.457,S,116.599,E,281,0.09,26.71,26.72,0,6664.78,1.88,35.03,0
152612,8/10/2015 23:06,-20.457,S,116.599,E,-20.457,S,116.599,E,281,0.09,26.71,26.72,0,6664.78,0,35.03,0
152612,9/10/2015 1:59,-20.456,S,116.594,E,-20.456,S,116.594,E,282,1.09,26.68,26.69,0.53,6665.31,2.88,35.15,0.18
152612,9/10/2015 7:44,-20.462,S,116.588,E,-20.462,S,116.588,E,282,4.47,26.68,26.68,0.92,6666.23,5.76,35.39,0.16
152612,9/10/2015 8:33,-20.458,S,116.588,E,-20.458,S,116.588,E,282,3.13,26.66,26.66,0.45,6666.68,0.8,35.42,0.56
152612,9/10/2015 10:08,-20.454,S,116.585,E,-20.454,S,116.585,E,282,2.36,26.65,26.64,0.54,6667.22,1.58,35.48,0.34
152612,9/10/2015 14:33,-20.445,S,116.584,E,-20.445,S,116.584,E,282,0.06,26.64,26.63,1.01,6668.23,4.43,35.67,0.23
152612,9/10/2015 21:02,-20.457,S,116.583,E,-20.457,S,116.583,E,282,3.85,26.64,26.64,1.34,6669.57,6.47,35.94,0.21
152612,10/10/2015 0:07,-20.449,S,116.576,E,-20.449,S,116.576,E,283,-0.47,26.61,26.6,1.15,6670.72,3.09,36.07,0.37
152612,10/10/2015 5:44,-20.449,S,116.595,E,-20.449,S,116.595,E,283,-0.45,26.68,26.68,1.98,6672.7,5.62,36.3,0.35
152612,10/10/2015 7:27,-20.449,S,116.597,E,-20.449,S,116.597,E,283,-0.67,26.69,26.69,0.21,6672.91,1.72,36.37,0.12
152612,10/10/2015 9:40,-20.448,S,116.598,E,-20.448,S,116.598,E,283,-0.8,26.69,26.7,0.15,6673.06,2.22,36.47,0.07
152612,10/10/2015 9:41,-20.447,S,116.6,E,-20.447,S,116.6,E,283,-1,26.7,26.7,0.24,6673.3,0.01,36.47,39.27
152612,10/10/2015 11:13,-20.448,S,116.601,E,-20.448,S,116.601,E,283,-1,26.7,26.71,0.15,6673.45,1.55,36.53,0.1
152612,10/10/2015 11:14,-20.453,S,116.603,E,-20.453,S,116.603,E,283,-0.7,26.72,26.73,0.59,6674.04,0.01,36.53,92.35
152612,11/10/2015 9:25,-20.456,S,116.604,E,-20.456,S,116.604,E,284,-0.45,26.72,26.74,0.35,6674.39,22.19,37.46,0.02
152612,11/10/2015 10:39,-20.456,S,116.599,E,-20.456,S,116.599,E,284,-0.05,26.7,26.71,0.52,6674.91,1.23,37.51,0.42
152612,11/10/2015 18:34,-20.453,S,116.58,E,-20.453,S,116.58,E,284,1.52,26.63,26.62,2.01,6676.92,7.91,37.84,0.25
152612,12/10/2015 1:50,-20.448,S,116.61,E,-20.448,S,116.61,E,285,-1,26.74,26.75,3.18,6680.1,7.27,38.14,0.44
152612,12/10/2015 2:41,-20.459,S,116.603,E,-20.459,S,116.603,E,285,-0.11,26.73,26.74,1.43,6681.53,0.84,38.17,1.7
152612,12/10/2015 10:20,-20.49,S,116.587,E,-20.49,S,116.587,E,285,13.6,26.78,26.82,3.83,6685.36,7.67,38.49,0.5
152612,12/10/2015 12:46,-20.486,S,116.583,E,-20.486,S,116.583,E,285,23.37,26.75,26.78,0.61,6685.97,2.43,38.59,0.25
152612,12/10/2015 13:27,-20.479,S,116.586,E,-20.479,S,116.586,E,285,19.31,26.73,26.76,0.84,6686.81,0.67,38.62,1.25
152612,12/10/2015 14:17,-20.474,S,116.586,E,-20.474,S,116.586,E,285,14.27,26.71,26.73,0.56,6687.37,0.85,38.66,0.66
152612,12/10/2015 15:02,-20.471,S,116.581,E,-20.471,S,116.581,E,285,11.49,26.68,26.69,0.62,6687.99,0.75,38.69,0.83
152612,12/10/2015 16:43,-20.468,S,116.576,E,-20.468,S,116.576,E,285,5.82,26.65,26.65,0.62,6688.61,1.67,38.76,0.37
152612,12/10/2015 18:26,-20.466,S,116.574,E,-20.466,S,116.574,E,285,3.89,26.63,26.63,0.31,6688.92,1.72,38.83,0.18
152612,12/10/2015 21:29,-20.45,S,116.575,E,-20.45,S,116.575,E,285,-0.5,26.61,26.59,1.78,6690.7,3.06,38.96,0.58
152612,13/10/2015 10:38,-20.424,S,116.574,E,-20.424,S,116.574,E,286,-4.24,26.6,26.58,2.9,6693.6,13.14,39.51,0.22
152612,13/10/2015 14:51,-20.475,S,116.583,E,-20.475,S,116.583,E,286,17.66,26.7,26.72,5.75,6699.35,4.23,39.68,1.36
152612,13/10/2015 16:32,-20.475,S,116.582,E,-20.475,S,116.582,E,286,16.64,26.7,26.72,0.1,6699.45,1.68,39.75,0.06
152612,13/10/2015 20:23,-20.477,S,116.578,E,-20.477,S,116.578,E,286,14.19,26.69,26.71,0.47,6699.92,3.85,39.91,0.12
152612,13/10/2015 21:00,-20.476,S,116.579,E,-20.476,S,116.579,E,286,14.47,26.69,26.71,0.15,6700.07,0.61,39.94,0.24
152612,13/10/2015 22:36,-20.459,S,116.584,E,-20.459,S,116.584,E,286,4.59,26.65,26.65,1.96,6702.03,1.6,40,1.22
152612,13/10/2015 23:45,-20.468,S,116.577,E,-20.468,S,116.577,E,286,6.33,26.65,26.66,1.24,6703.27,1.15,40.05,1.08
152612,14/10/2015 0:15,-20.464,S,116.575,E,-20.464,S,116.575,E,287,3.7,26.63,26.63,0.49,6703.76,0.5,40.07,0.99
152612,14/10/2015 1:13,-20.458,S,116.58,E,-20.458,S,116.58,E,287,3.38,26.63,26.62,0.85,6704.61,0.96,40.11,0.88
152612,14/10/2015 1:54,-20.455,S,116.58,E,-20.455,S,116.58,E,287,2.26,26.63,26.62,0.33,6704.94,0.69,40.14,0.48
152612,14/10/2015 6:42,-20.472,S,116.6,E,-20.472,S,116.6,E,287,1,26.76,26.79,2.82,6707.76,4.8,40.34,0.59
152612,14/10/2015 8:25,-20.471,S,116.6,E,-20.471,S,116.6,E,287,1,26.76,26.79,0.11,6707.87,1.72,40.41,0.06
152612,14/10/2015 9:14,-20.472,S,116.601,E,-20.472,S,116.601,E,287,0.88,26.77,26.8,0.15,6708.02,0.82,40.45,0.18
152612,14/10/2015 9:23,-20.475,S,116.591,E,-20.475,S,116.591,E,287,10.18,26.74,26.76,1.1,6709.12,0.15,40.45,7.46
152612,14/10/2015 10:32,-20.476,S,116.586,E,-20.476,S,116.586,E,287,16.29,26.72,26.74,0.53,6709.65,1.15,40.5,0.46
152612,14/10/2015 10:49,-20.475,S,116.585,E,-20.475,S,116.585,E,287,16.3,26.71,26.73,0.15,6709.8,0.28,40.51,0.53
152612,14/10/2015 11:03,-20.476,S,116.584,E,-20.476,S,116.584,E,287,18.47,26.71,26.73,0.15,6709.95,0.23,40.52,0.64
152612,14/10/2015 13:42,-20.476,S,116.584,E,-20.476,S,116.584,E,287,18.47,26.71,26.73,0,6709.95,2.65,40.63,0
152612,14/10/2015 21:37,-20.453,S,116.582,E,-20.453,S,116.582,E,287,1.96,26.63,26.63,2.57,6712.52,7.92,40.96,0.32
152612,14/10/2015 21:42,-20.453,S,116.583,E,-20.453,S,116.583,E,287,2.19,26.64,26.63,0.1,6712.62,0.08,40.97,1.27
152612,14/10/2015 23:18,-20.452,S,116.582,E,-20.452,S,116.582,E,287,1.56,26.63,26.63,0.15,6712.77,1.61,41.03,0.09
152612,15/10/2015 10:40,-20.461,S,116.597,E,-20.461,S,116.597,E,288,1.27,26.71,26.72,1.86,6714.63,11.37,41.51,0.16
152612,15/10/2015 12:22,-20.461,S,116.595,E,-20.461,S,116.595,E,288,1.91,26.7,26.71,0.21,6714.84,1.69,41.58,0.12
152612,15/10/2015 15:44,-20.454,S,116.598,E,-20.454,S,116.598,E,288,-0.14,26.7,26.71,0.84,6715.68,3.38,41.72,0.25
152612,15/10/2015 23:35,-20.452,S,116.597,E,-20.452,S,116.597,E,288,-0.29,26.69,26.7,0.25,6715.93,7.85,42.05,0.03
152612,16/10/2015 2:11,-20.456,S,116.596,E,-20.456,S,116.596,E,289,0.63,26.42,26.7,0.46,6716.39,2.59,42.15,0.18
152612,16/10/2015 8:03,-20.46,S,116.597,E,-20.46,S,116.597,E,289,1.1,26.45,26.72,0.46,6716.85,5.88,42.4,0.08
152612,16/10/2015 8:42,-20.46,S,116.598,E,-20.46,S,116.598,E,289,0.8,26.46,26.72,0.1,6716.95,0.64,42.43,0.16
152612,16/10/2015 9:49,-20.456,S,116.601,E,-20.456,S,116.601,E,289,-0.32,26.47,26.72,0.54,6717.49,1.13,42.47,0.48
152612,16/10/2015 10:19,-20.456,S,116.602,E,-20.456,S,116.602,E,289,-0.37,26.47,26.73,0.1,6717.59,0.49,42.49,0.2
152612,16/10/2015 13:51,-20.454,S,116.604,E,-20.454,S,116.604,E,289,-0.64,26.49,26.74,0.31,6717.9,3.54,42.64,0.09
152612,16/10/2015 15:22,-20.453,S,116.603,E,-20.453,S,116.603,E,289,-0.7,26.47,26.73,0.15,6718.05,1.52,42.7,0.1
152612,16/10/2015 19:43,-20.454,S,116.606,E,-20.454,S,116.606,E,289,-0.69,26.5,26.74,0.33,6718.38,4.34,42.88,0.08
152612,16/10/2015 21:25,-20.457,S,116.586,E,-20.457,S,116.586,E,289,3.28,26.34,26.65,2.11,6720.49,1.71,42.96,1.24
152612,16/10/2015 21:25,-20.457,S,116.603,E,-20.457,S,116.603,E,289,-0.31,26.49,26.74,1.77,6722.26,0,42.96,0
152612,16/10/2015 22:14,-20.455,S,116.6,E,-20.455,S,116.6,E,289,-0.4,26.46,26.72,0.38,6722.64,0.82,42.99,0.47
152612,17/10/2015 9:16,-20.441,S,116.59,E,-20.441,S,116.59,E,290,-0.77,26.35,26.65,1.88,6724.52,11.03,43.45,0.17
152612,17/10/2015 11:30,-20.449,S,116.601,E,-20.449,S,116.601,E,290,-1,26.45,26.71,1.45,6725.97,2.23,43.54,0.65
152612,17/10/2015 21:40,-20.455,S,116.589,E,-20.455,S,116.589,E,290,1.91,26.36,26.66,1.42,6727.39,10.17,43.97,0.14
152612,17/10/2015 22:57,-20.464,S,116.585,E,-20.464,S,116.585,E,290,6.26,26.39,26.68,1.09,6728.48,1.28,44.02,0.85
152612,18/10/2015 7:36,-20.48,S,116.576,E,-20.48,S,116.576,E,291,13.88,26.47,26.72,2.01,6730.49,8.65,44.38,0.23
152612,18/10/2015 9:41,-20.456,S,116.591,E,-20.456,S,116.591,E,291,1.77,26.38,26.67,3.1,6733.59,2.08,44.47,1.49
152612,18/10/2015 14:43,-20.472,S,116.59,E,-20.472,S,116.59,E,291,9.04,26.5,26.74,1.78,6735.37,5.05,44.68,0.35
152612,18/10/2015 17:11,-20.449,S,116.589,E,-20.449,S,116.589,E,291,0.2,26.36,26.66,2.56,6737.93,2.46,44.78,1.04
152612,18/10/2015 20:32,-20.46,S,116.586,E,-20.46,S,116.586,E,291,4.4,26.36,26.66,1.26,6739.19,3.36,44.92,0.38
152612,18/10/2015 22:20,-20.46,S,116.592,E,-20.46,S,116.592,E,291,2.6,26.41,26.69,0.63,6739.82,1.8,44.99,0.35
152612,19/10/2015 1:08,-20.456,S,116.592,E,-20.456,S,116.592,E,292,1.54,26.39,26.68,0.45,6740.27,2.8,45.11,0.16
152612,19/10/2015 9:39,-20.449,S,116.599,E,-20.449,S,116.599,E,292,-0.89,26.43,26.7,1.07,6741.34,8.51,45.46,0.13
152612,19/10/2015 18:40,-4.569,S,179.656,E,-4.569,S,179.656,E,292,-5948.76,30.08,30.04,7034.13,13775.47,9.02,45.84,780.17
152612,19/10/2015 21:48,-20.459,S,116.591,E,-20.459,S,116.591,E,292,2.62,26.39,26.68,7035.07,20810.54,3.14,45.97,2240.86
152612,19/10/2015 23:56,-20.461,S,116.59,E,-20.461,S,116.59,E,292,3.5,26.4,26.69,0.25,20810.79,2.13,46.06,0.12
152612,19/10/2015 23:56,-20.44,S,116.606,E,-20.44,S,116.606,E,292,-1,26.46,26.71,2.87,20813.66,0,46.06,0
152612,20/10/2015 20:33,-20.44,S,116.621,E,-20.44,S,116.621,E,293,-1,26.56,26.78,1.56,20815.22,20.61,46.92,0.08
152612,20/10/2015 21:41,-20.446,S,116.6,E,-20.446,S,116.6,E,293,-1,26.43,26.7,2.29,20817.51,1.14,46.97,2.01
152612,21/10/2015 5:29,-20.462,S,116.565,E,-20.462,S,116.565,E,294,-0.08,26.2,26.57,4.06,20821.57,7.79,47.29,0.52
152612,21/10/2015 10:34,-20.466,S,116.545,E,-20.466,S,116.545,E,294,-2.05,26.08,26.49,2.13,20823.7,5.09,47.5,0.42
152612,21/10/2015 12:55,-20.462,S,116.548,E,-20.462,S,116.548,E,294,-2.31,26.06,26.48,0.54,20824.24,2.34,47.6,0.23
152612,21/10/2015 18:28,-20.458,S,116.532,E,-20.458,S,116.532,E,294,-3.12,26.03,26.45,1.73,20825.97,5.56,47.83,0.31
152612,21/10/2015 20:57,-20.472,S,116.543,E,-20.472,S,116.543,E,294,-1.68,26.14,26.51,1.94,20827.91,2.49,47.94,0.78
152612,21/10/2015 22:01,-20.47,S,116.558,E,-20.47,S,116.558,E,294,-0.46,26.23,26.58,1.58,20829.49,1.07,47.98,1.48
152612,22/10/2015 9:57,-20.453,S,116.59,E,-20.453,S,116.59,E,295,1.1,26.37,26.67,3.84,20833.33,11.94,48.48,0.32
152612,22/10/2015 10:33,-20.452,S,116.586,E,-20.452,S,116.586,E,295,1.42,26.34,26.65,0.43,20833.76,0.6,48.5,0.72
152612,22/10/2015 18:13,-20.467,S,116.618,E,-20.467,S,116.618,E,295,-0.84,26.68,26.86,3.73,20837.49,7.65,48.82,0.49
152612,22/10/2015 20:35,-20.462,S,116.602,E,-20.462,S,116.602,E,295,0.27,26.51,26.75,1.76,20839.25,2.37,48.92,0.74
152612,22/10/2015 22:24,-20.458,S,116.602,E,-20.458,S,116.602,E,295,-0.16,26.48,26.73,0.45,20839.7,1.82,49,0.25
152612,23/10/2015 0:36,-20.456,S,116.606,E,-20.456,S,116.606,E,296,-0.54,26.51,26.75,0.47,20840.17,2.21,49.09,0.21
152612,23/10/2015 9:03,-20.454,S,116.625,E,-20.454,S,116.625,E,296,-0.76,26.66,26.84,1.99,20842.16,8.44,49.44,0.24
152612,23/10/2015 10:26,-20.451,S,116.607,E,-20.451,S,116.607,E,296,-0.93,26.5,26.74,1.91,20844.07,1.39,49.5,1.37
152612,23/10/2015 13:00,-20.458,S,116.587,E,-20.458,S,116.587,E,296,3.39,26.35,26.66,2.23,20846.3,2.56,49.6,0.87
152612,23/10/2015 19:59,-20.459,S,116.572,E,-20.459,S,116.572,E,296,1.27,26.23,26.59,1.57,20847.87,6.98,49.9,0.23
152612,24/10/2015 0:15,-20.459,S,116.581,E,-20.459,S,116.581,E,297,4.06,27.37,26.63,0.94,20848.81,4.26,50.07,0.22
152612,24/10/2015 1:06,-20.456,S,116.581,E,-20.456,S,116.581,E,297,2.9,27.37,26.63,0.33,20849.14,0.85,50.11,0.39
152612,24/10/2015 6:35,-20.47,S,116.581,E,-20.47,S,116.581,E,297,10.46,27.41,26.69,1.56,20850.7,5.49,50.34,0.28
152612,24/10/2015 10:19,-20.454,S,116.595,E,-20.454,S,116.595,E,297,0.44,27.41,26.69,2.3,20853,3.73,50.49,0.62
152612,24/10/2015 10:20,-20.456,S,116.616,E,-20.456,S,116.616,E,297,-0.97,27.48,26.8,2.2,20855.2,0.01,50.49,344.35
152612,25/10/2015 1:31,-20.46,S,116.613,E,-20.46,S,116.613,E,298,-0.74,27.48,26.8,0.54,20855.74,15.19,51.13,0.04
152612,25/10/2015 10:01,-20.447,S,116.621,E,-20.447,S,116.621,E,298,-1,27.47,26.8,1.67,20857.41,8.49,51.48,0.2
152612,25/10/2015 10:01,-20.462,S,116.62,E,-20.462,S,116.62,E,298,-0.71,27.52,26.84,1.67,20859.08,0.01,51.48,133.6
152612,25/10/2015 13:56,-20.448,S,116.617,E,-20.448,S,116.617,E,298,-1,27.46,26.78,1.59,20860.67,3.9,51.64,0.41
152612,25/10/2015 19:12,-20.442,S,116.617,E,-20.442,S,116.617,E,298,-1,27.45,26.76,0.67,20861.34,5.28,51.86,0.13
152612,25/10/2015 22:30,-20.443,S,116.616,E,-20.443,S,116.616,E,298,-1,27.45,26.76,0.15,20861.49,3.29,52,0.05
152612,26/10/2015 1:06,-20.451,S,116.614,E,-20.451,S,116.614,E,299,-0.98,27.46,26.78,0.91,20862.4,2.6,52.11,0.35
152612,26/10/2015 9:26,-20.456,S,116.558,E,-20.456,S,116.558,E,299,-1.81,27.29,26.51,5.87,20868.27,8.32,52.46,0.71
152612,26/10/2015 15:14,-20.471,S,116.55,E,-20.471,S,116.55,E,299,-1.74,27.3,26.54,1.87,20870.14,5.81,52.7,0.32
152612,27/10/2015 2:33,-20.465,S,116.551,E,-20.465,S,116.551,E,300,-1.93,27.29,26.51,0.68,20870.82,11.31,53.17,0.06
152612,27/10/2015 5:54,-20.462,S,116.565,E,-20.462,S,116.565,E,300,-0.08,27.33,26.57,1.5,20872.32,3.35,53.31,0.45
152612,27/10/2015 8:59,-20.45,S,116.552,E,-20.45,S,116.552,E,300,-2.88,27.27,26.49,1.9,20874.22,3.07,53.44,0.62
152612,27/10/2015 8:59,-20.464,S,116.56,E,-20.464,S,116.56,E,300,-0.55,27.32,26.55,1.77,20875.99,0.01,53.44,254.88
152612,27/10/2015 21:01,-20.453,S,116.588,E,-20.453,S,116.588,E,300,1.45,27.38,26.66,3.17,20879.16,12.04,53.94,0.26
152612,28/10/2015 1:21,-20.457,S,116.588,E,-20.457,S,116.588,E,301,2.79,27.39,26.66,0.45,20879.61,4.34,54.12,0.1
152612,28/10/2015 10:15,-20.465,S,116.595,E,-20.465,S,116.595,E,301,2.75,27.44,26.73,1.15,20880.76,8.9,54.49,0.13
152612,28/10/2015 10:15,-20.464,S,116.591,E,-20.464,S,116.591,E,301,4.03,27.42,26.71,0.43,20881.19,0,54.49,0
152612,28/10/2015 20:40,-20.454,S,116.594,E,-20.454,S,116.594,E,301,0.63,27.4,26.69,1.16,20882.35,10.42,54.92,0.11
152612,28/10/2015 20:55,-20.455,S,116.592,E,-20.455,S,116.592,E,301,1.28,27.4,26.68,0.24,20882.59,0.24,54.93,1
152612,28/10/2015 22:28,-20.459,S,116.587,E,-20.459,S,116.587,E,301,3.75,27.39,26.66,0.69,20883.28,1.55,55,0.44
152612,28/10/2015 22:28,-20.469,S,116.598,E,-20.469,S,116.598,E,301,2.18,27.47,26.77,1.6,20884.88,0.01,55,180
152612,29/10/2015 12:33,-20.469,S,116.573,E,-20.469,S,116.573,E,302,4.72,27.38,26.64,2.61,20887.49,14.08,55.59,0.19
152612,29/10/2015 18:35,-20.458,S,116.576,E,-20.458,S,116.576,E,302,2.2,27.35,26.6,1.26,20888.75,6.03,55.84,0.21
152612,29/10/2015 22:01,-20.451,S,116.582,E,-20.451,S,116.582,E,302,1.16,27.36,26.63,1,20889.75,3.43,55.98,0.29
152612,30/10/2015 18:20,-20.491,S,116.657,E,-20.491,S,116.657,E,303,-1,27.82,27.09,9,20898.75,20.32,56.83,0.44
152612,30/10/2015 19:59,-20.456,S,116.595,E,-20.456,S,116.595,E,303,0.86,27.41,26.69,7.55,20906.3,1.65,56.9,4.58
152612,30/10/2015 20:19,-20.479,S,116.582,E,-20.479,S,116.582,E,303,21.06,27.45,26.74,2.9,20909.2,0.33,56.91,8.76
152612,30/10/2015 20:38,-20.474,S,116.591,E,-20.474,S,116.591,E,303,9.53,27.46,26.76,1.09,20910.29,0.32,56.92,3.39
152612,30/10/2015 21:58,-20.459,S,116.574,E,-20.459,S,116.574,E,303,1.89,27.35,26.6,2.44,20912.73,1.33,56.98,1.83
152612,30/10/2015 22:18,-20.458,S,116.591,E,-20.458,S,116.591,E,303,2.34,27.4,26.68,1.78,20914.51,0.34,56.99,5.17
152612,31/10/2015 1:06,-20.453,S,116.585,E,-20.453,S,116.585,E,304,1.97,27.37,26.64,0.84,20915.35,2.8,57.11,0.3
152612,31/10/2015 1:55,-20.453,S,116.584,E,-20.453,S,116.584,E,304,2.14,27.37,26.64,0.1,20915.45,0.8,57.14,0.12
152612,31/10/2015 2:43,-20.414,S,116.619,E,-20.414,S,116.619,E,304,-3.32,27.38,26.69,5.67,20921.12,0.8,57.18,7.08
152612,31/10/2015 5:12,-20.358,S,116.673,E,-20.358,S,116.673,E,304,-10.36,27.46,26.68,8.4,20929.52,2.5,57.28,3.37
152612,31/10/2015 6:51,-20.339,S,116.693,E,-20.339,S,116.693,E,304,-12.6,27.49,26.71,2.97,20932.49,1.65,57.35,1.8
152612,31/10/2015 8:36,-20.329,S,116.646,E,-20.329,S,116.646,E,304,-15.58,27.36,26.66,5.03,20937.52,1.75,57.42,2.88
152612,31/10/2015 8:38,-20.335,S,116.67,E,-20.335,S,116.67,E,304,-13.78,27.42,26.68,2.59,20940.11,0.03,57.42,78.35
152612,31/10/2015 8:54,-20.297,S,116.676,E,-20.297,S,116.676,E,304,-19.44,27.4,26.7,4.28,20944.39,0.26,57.43,16.41
152612,31/10/2015 9:05,-20.308,S,116.697,E,-20.308,S,116.697,E,304,-16.74,27.45,26.71,2.51,20946.9,0.18,57.44,13.94
152612,31/10/2015 10:17,-20.286,S,116.686,E,-20.286,S,116.686,E,304,-20.52,27.41,26.7,2.7,20949.6,1.21,57.49,2.23
152612,31/10/2015 10:47,-20.278,S,116.685,E,-20.278,S,116.685,E,304,-21.86,27.41,26.7,0.9,20950.5,0.49,57.51,1.84
152612,31/10/2015 12:53,-20.251,S,116.687,E,-20.251,S,116.687,E,304,-26.6,27.41,26.68,3.01,20953.51,2.1,57.6,1.43
152612,31/10/2015 16:30,-20.21,S,116.684,E,-20.21,S,116.684,E,304,-34.16,27.42,26.66,4.57,20958.08,3.62,57.75,1.26
152612,31/10/2015 18:04,-20.217,S,116.737,E,-20.217,S,116.737,E,304,-29.72,27.45,26.65,5.59,20963.67,1.56,57.82,3.58
152612,31/10/2015 21:52,-20.174,S,116.814,E,-20.174,S,116.814,E,304,-31.84,27.45,26.62,9.36,20973.03,3.8,57.97,2.46
152612,31/10/2015 21:55,-20.161,S,116.82,E,-20.161,S,116.82,E,304,-33.48,27.43,26.62,1.58,20974.61,0.05,57.98,30.26
152612,31/10/2015 22:39,-20.15,S,116.829,E,-20.15,S,116.829,E,304,-34.26,27.42,26.61,1.54,20976.15,0.72,58.01,2.13
152612,1/11/2015 0:39,-20.116,S,116.847,E,-20.116,S,116.847,E,305,-38.26,26.28,27.35,4.23,20980.38,2,58.09,2.11
152612,1/11/2015 1:34,-20.11,S,116.862,E,-20.11,S,116.862,E,305,-38.08,26.28,27.36,1.7,20982.08,0.93,58.13,1.84
152612,1/11/2015 2:20,-20.106,S,116.866,E,-20.106,S,116.866,E,305,-38.32,26.29,27.37,0.61,20982.69,1.77,58.2,0.35
152612,1/11/2015 5:01,-20.059,S,116.91,E,-20.059,S,116.91,E,305,-42.14,26.41,27.42,6.97,20989.66,2.67,58.31,2.61
152612,1/11/2015 6:40,-20.121,S,116.912,E,-20.121,S,116.912,E,305,-34.76,26.27,27.33,6.9,20996.56,1.66,58.38,4.17
152612,1/11/2015 8:22,-20.085,S,117.01,E,-20.085,S,117.01,E,305,-36.84,26.37,27.38,11,21007.56,1.7,58.45,6.47
152612,1/11/2015 8:40,-20.082,S,117.02,E,-20.082,S,117.02,E,305,-37.16,26.37,27.39,1.1,21008.66,0.3,58.47,3.63
152612,1/11/2015 8:40,-20.084,S,117.005,E,-20.084,S,117.005,E,305,-36.95,26.37,27.38,1.58,21010.24,0,58.47,0
152612,1/11/2015 17:54,-20.065,S,117.132,E,-20.065,S,117.132,E,305,-39.1,26.4,27.39,13.45,21023.69,9.23,58.85,1.46
152612,1/11/2015 19:45,-20.035,S,117.138,E,-20.035,S,117.138,E,305,-41.8,26.43,27.44,3.4,21027.09,1.85,58.93,1.84
152612,1/11/2015 19:48,-20.035,S,117.143,E,-20.035,S,117.143,E,305,-41.8,26.43,27.44,0.52,21027.61,0.05,58.93,11.28
152612,1/11/2015 21:21,-20.022,S,117.164,E,-20.022,S,117.164,E,305,-43.36,26.46,27.46,2.63,21030.24,1.55,58.99,1.7
152612,1/11/2015 21:43,-20.012,S,117.152,E,-20.012,S,117.152,E,305,-44.28,26.46,27.47,1.68,21031.92,0.37,59.01,4.59
152612,1/11/2015 22:07,-20.012,S,117.146,E,-20.012,S,117.146,E,305,-44.28,26.46,27.47,0.63,21032.55,0.41,59.03,1.54
