tag_id,date,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST daily (C),SST weekly (C),SST monthly (C),Displacement (km),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
76034a,24/01/2008 19:32,-22.142,S,113.728,E,-29.93,S,146.707,E,24,-508.84,27.81,27.04,26.52,18.9,18.86,11579.86,1.63,0.07,11.58
76034a,25/01/2008 2:19,-22.248,S,113.753,E,-17.662,S,92.732,E,25,-163.25,27.15,26.54,26.34,8.9,12.08,11591.94,6.79,0.35,1.78
76034a,25/01/2008 19:09,-22.24,S,113.729,E,-13.537,S,75.946,E,25,-276.46,27.12,26.53,26.36,11.5,2.63,11594.57,16.82,1.05,0.16
76034a,26/01/2008 14:27,-22.45,S,113.716,E,-24.993,S,104.275,E,26,-35.72,-99.99,-99.99,-99.99,22.1,23.41,11617.98,19.3,1.86,1.21
76034a,27/01/2008 14:12,-22.226,S,114.164,E,-22.5,S,112.871,E,27,-10.16,28.99,28.87,28.62,34.9,52.44,11670.42,23.76,2.85,2.21
76034a,28/01/2008 9:02,-22.298,S,113.62,E,-21.445,S,116.632,E,28,-675.58,26.21,26.64,26.65,21.8,56.61,11727.03,18.82,3.63,3.01
76034a,29/01/2008 1:17,-22.279,S,113.822,E,-28.216,S,141.161,E,29,7.24,-99.99,-99.99,-99.99,1,20.91,11747.94,16.25,4.31,1.29
76034a,29/01/2008 15:15,-22.344,S,113.78,E,-27.04,S,95.185,E,29,-20.95,25.98,26.42,26.52,8.7,8.43,11756.37,13.97,4.89,0.6
76034a,30/01/2008 8:40,-22.285,S,113.801,E,-19.16,S,127.382,E,30,-28.21,-99.99,-99.99,-99.99,3.1,6.91,11763.28,17.42,5.61,0.4
76034a,30/01/2008 13:07,-22.286,S,113.786,E,-15.942,S,143.135,E,30,-50.53,-99.99,26.66,26.44,4.7,1.55,11764.83,4.46,5.8,0.35
76034a,30/01/2008 15:00,-22.29,S,113.807,E,-24.065,S,105.183,E,30,-13.31,-99.99,-99.99,-99.99,2.6,2.21,11767.04,1.87,5.88,1.18
76034a,30/01/2008 21:38,-22.287,S,113.818,E,-20.073,S,103.432,E,30,5.45,-99.99,-99.99,-99.99,1.5,1.18,11768.22,6.64,6.16,0.18
76034a,31/01/2008 19:47,-22.277,S,113.823,E,-27.898,S,139.242,E,31,8.01,-99.99,-99.99,-99.99,1,1.23,11769.45,22.15,7.08,0.06
76034a,1/02/2008 9:38,-22.303,S,113.157,E,-21.291,S,117.136,E,32,-1523.58,26.85,26.78,27.73,69.5,68.66,11838.11,13.84,7.66,4.96
76034a,4/02/2008 2:21,-22.296,S,113.709,E,-17.899,S,95.214,E,35,-250.53,-99.99,27.63,27.62,12.7,56.86,11894.97,64.72,10.35,0.88
76034a,4/02/2008 6:00,-22.323,S,113.6,E,-20.348,S,120.022,E,35,-718.26,28.59,27.89,27.84,24.2,11.62,11906.59,3.65,10.5,3.18
76034a,5/02/2008 2:00,-22.368,S,113.497,E,-20.86,S,106.369,E,36,-1095.65,28.98,28.11,27.7,35.7,11.73,11918.32,20.01,11.34,0.59
76034a,5/02/2008 15:58,-22.315,S,113.808,E,-30.205,S,75.546,E,36,7.9,-99.99,-99.99,-99.99,4.4,32.56,11950.88,13.96,11.92,2.33
76034a,5/02/2008 20:30,-22.311,S,113.803,E,-23.674,S,119.606,E,36,-7.93,-99.99,-99.99,-99.99,4.3,0.68,11951.56,4.53,12.11,0.15
76034a,6/02/2008 1:36,-22.297,S,113.808,E,-22.73,S,115.797,E,37,-5.34,-99.99,-99.99,-99.99,2.9,1.64,11953.2,5.11,12.32,0.32
76034a,6/02/2008 5:41,-22.295,S,113.803,E,-18.907,S,128.878,E,37,-17.65,-99.99,-99.99,-99.99,3.2,0.56,11953.76,4.08,12.49,0.14
76034a,6/02/2008 9:02,-22.312,S,113.785,E,-21.089,S,119.045,E,37,-38.64,-99.99,27.66,28.28,5.8,2.65,11956.41,3.34,12.63,0.79
76034a,6/02/2008 11:01,-22.3,S,113.81,E,-30.403,S,77.669,E,37,1.8,-99.99,-99.99,-99.99,2.9,2.9,11959.31,1.99,12.71,1.45
76034a,6/02/2008 13:53,-22.318,S,113.803,E,-17.752,S,134.936,E,37,-3.76,-99.99,-99.99,-99.99,4.9,2.13,11961.44,2.86,12.83,0.74
76034a,6/02/2008 13:57,-22.281,S,113.712,E,-20.889,S,117.508,E,37,-265.25,-99.99,27.66,27.67,12.3,10.24,11971.68,0.08,12.84,135.03
76034a,6/02/2008 15:44,-22.305,S,113.81,E,-31.792,S,68.466,E,37,5.64,-99.99,-99.99,-99.99,3.4,10.44,11982.12,1.77,12.91,5.89
76034a,6/02/2008 17:04,-22.321,S,113.799,E,-27.24,S,135.925,E,37,-10.71,-99.99,-99.99,-99.99,5.5,2.11,11984.23,1.34,12.97,1.57
76034a,6/02/2008 18:41,-22.33,S,113.8,E,-16.37,S,87.205,E,37,-1,-99.99,-99.99,-99.99,6.2,1.01,11985.24,1.61,13.03,0.63
76034a,6/02/2008 20:35,-22.317,S,113.794,E,-26.92,S,135.043,E,37,-22.08,-99.99,-99.99,-99.99,5.4,1.57,11986.81,1.9,13.11,0.83
76034a,6/02/2008 22:09,-22.3,S,113.757,E,-16.688,S,87.528,E,37,-84.5,-99.99,27.66,28.05,7.9,4.25,11991.06,1.57,13.18,2.71
76034a,7/02/2008 1:05,-22.312,S,113.807,E,-28.837,S,144.565,E,38,3.14,-99.99,-99.99,-99.99,4.2,5.32,11996.38,2.94,13.3,1.81
76034a,7/02/2008 7:14,-22.309,S,113.81,E,-28.428,S,85.933,E,38,8.71,-99.99,-99.99,-99.99,3.7,0.45,11996.83,6.14,13.55,0.07
76034a,7/02/2008 8:48,-22.315,S,113.807,E,-19.673,S,124.73,E,38,5.18,-99.99,-99.99,-99.99,4.4,0.74,11997.57,1.56,13.62,0.47
76034a,7/02/2008 8:53,-22.184,S,113.353,E,-17.169,S,136.618,E,38,-1413,27.72,28.09,27.92,50.4,49,12046.57,0.09,13.62,537.8
76034a,7/02/2008 10:37,-22.323,S,113.792,E,-27.637,S,88.955,E,38,-20.33,-99.99,-99.99,-99.99,6.1,47.8,12094.37,1.73,13.7,27.57
76034a,7/02/2008 13:31,-22.32,S,113.798,E,-15.299,S,145.924,E,38,-13.19,-99.99,-99.99,-99.99,5.4,0.7,12095.07,2.9,13.82,0.24
76034a,7/02/2008 13:43,-22.314,S,113.793,E,-19.449,S,126.608,E,38,-25.2,-99.99,-99.99,-99.99,5.3,0.84,12095.91,0.21,13.83,4.03
76034a,7/02/2008 16:55,-22.259,S,113.797,E,-28.681,S,139.295,E,38,-46.05,-99.99,-99.99,-99.99,4.3,6.14,12102.05,3.2,13.96,1.92
76034a,8/02/2008 2:16,-22.112,S,113.408,E,-20.967,S,108.177,E,39,-1260.51,28.11,28.12,27.96,47.5,43.31,12145.36,9.35,14.35,4.63
76034a,8/02/2008 10:20,-22.297,S,113.805,E,-29.244,S,82.065,E,39,-11.89,-99.99,-99.99,-99.99,3.2,45.81,12191.17,8.07,14.68,5.67
76034a,8/02/2008 14:57,-22.325,S,113.787,E,-28.177,S,89.46,E,39,-26.95,27.58,27.65,28.27,6.6,3.63,12194.8,4.62,14.88,0.79
76034a,9/02/2008 2:00,-22.247,S,113.699,E,-23.367,S,118.896,E,40,-387.66,27.17,27.76,27.76,14.1,12.55,12207.35,11.04,15.34,1.14
76034a,9/02/2008 3:40,-22.296,S,113.805,E,-13.072,S,70.476,E,40,-12.65,-99.99,-99.99,-99.99,3.1,12.21,12219.56,1.67,15.41,7.33
76034a,9/02/2008 9:45,-22.276,S,113.741,E,-22.664,S,112.501,E,40,-159.3,27.39,27.69,27.88,9.3,6.96,12226.52,6.09,15.66,1.14
76034a,9/02/2008 16:03,-22.273,S,113.816,E,-30.84,S,72.319,E,40,-8.69,-99.99,-99.99,-99.99,1.8,7.73,12234.25,6.29,15.92,1.23
76034a,9/02/2008 19:47,-22.301,S,113.813,E,-29.373,S,140.809,E,40,9.49,-99.99,-99.99,-99.99,2.8,3.13,12237.38,3.73,16.08,0.84
76034a,9/02/2008 21:01,-22.28,S,113.811,E,-23.975,S,121.765,E,40,-13.52,-99.99,-99.99,-99.99,2.1,2.35,12239.73,1.24,16.13,1.89
76034a,10/02/2008 1:53,-22.287,S,113.814,E,-20.935,S,107.552,E,41,-2.78,-99.99,-99.99,-99.99,1.8,0.84,12240.57,4.86,16.33,0.17
76034a,10/02/2008 8:09,-22.291,S,113.762,E,-15.965,S,141.204,E,41,-85.38,28.2,27.28,28.1,7.2,5.37,12245.94,6.27,16.59,0.86
76034a,10/02/2008 9:54,-22.266,S,113.827,E,-26.742,S,93.524,E,41,8.15,-99.99,-99.99,-99.99,1.8,7.25,12253.19,1.76,16.67,4.11
76034a,11/02/2008 1:17,-22.217,S,113.754,E,-28.46,S,139.915,E,42,-183.63,-99.99,27.12,27.69,10.7,9.29,12262.48,15.38,17.31,0.6
76034a,11/02/2008 1:38,-21.959,S,113.375,E,-23.192,S,116.835,E,42,-1388.9,-99.99,28.23,27.98,59.2,48.51,12310.99,0.35,17.32,140.38
76034a,11/02/2008 6:26,-22.739,S,113.504,E,-24.871,S,107.661,E,42,-212.23,-99.99,26.89,27.56,61,87.84,12398.83,4.8,17.52,18.29
76034a,11/02/2008 9:40,-22.287,S,113.797,E,-25.618,S,99.597,E,42,-33.34,-99.99,-99.99,-99.99,3.5,58.65,12457.48,3.23,17.66,18.19
76034a,11/02/2008 20:17,-22.247,S,113.772,E,-29.215,S,143.448,E,42,-104.87,-99.99,27.14,27.87,7.2,5.14,12462.62,10.63,18.1,0.48
76034a,12/02/2008 9:26,-21.927,S,114.245,E,-24.517,S,105.398,E,43,-21.35,28.99,29.2,29.08,58.2,60.41,12523.03,13.14,18.65,4.6
76034a,12/02/2008 10:23,-22.214,S,113.523,E,-25.394,S,98.19,E,43,-1010.94,27.39,27.63,27.87,32.6,81.04,12604.07,0.96,18.69,84.76
76034a,13/02/2008 2:02,-22.21,S,112.707,E,-22.898,S,116.099,E,44,-3520.82,26.84,27.67,27.61,116.1,84.1,12688.17,15.64,19.34,5.38
76034a,13/02/2008 6:07,-22.392,S,113.165,E,-21.17,S,117.154,E,44,-1449.33,27.87,27.47,27.73,69.7,51.34,12739.51,4.09,19.51,12.56
76034a,14/02/2008 3:26,-22.274,S,113.758,E,-14.37,S,77.718,E,45,-113.4,27.24,27.22,27.98,7.6,62.46,12801.97,21.31,20.4,2.93
76034a,15/02/2008 10:33,-22.298,S,113.799,E,-31.023,S,74.206,E,46,-23.75,-99.99,-99.99,-99.99,3.7,5,12806.97,31.12,21.69,0.16
76034a,16/02/2008 7:21,-22.272,S,113.818,E,-28.974,S,82.447,E,47,-5.46,-99.99,-99.99,-99.99,1.7,3.49,12810.46,20.79,22.56,0.17
76034a,17/02/2008 5:35,-22.42,S,113.617,E,-17.433,S,135.929,E,48,-309.36,26.05,27.16,27.76,26.9,26.45,12836.91,22.23,23.49,1.19
76034a,17/02/2008 10:08,-22.308,S,113.758,E,-28.989,S,86.375,E,48,-79.89,26.02,27.26,28.05,8.1,19.13,12856.04,4.55,23.68,4.21
76034a,17/02/2008 19:51,-22.2,S,113.673,E,-28.147,S,139.39,E,48,-558.8,26.48,27.53,27.92,18.7,14.87,12870.91,9.72,24.08,1.53
76034a,19/02/2008 0:27,-22.355,S,113.784,E,-29.426,S,148.672,E,50,0.78,-99.99,28.57,28.18,9.5,20.7,12891.61,28.61,25.27,0.72
76034a,19/02/2008 15:31,-22.341,S,113.719,E,-28.102,S,87.357,E,50,-136.52,-99.99,28.42,27.67,13.3,6.87,12898.48,15.06,25.9,0.46
76034a,19/02/2008 21:03,-22.26,S,113.806,E,-19.85,S,103.036,E,50,-30.25,-99.99,-99.99,-99.99,3.6,12.71,12911.19,5.53,26.13,2.3
76034a,20/02/2008 3:29,-22.311,S,113.763,E,-11.147,S,62.081,E,51,-71.03,-99.99,28.5,28.09,7.7,7.2,12918.39,6.43,26.4,1.12
76034a,20/02/2008 6:40,-22.344,S,113.77,E,-24.79,S,102.527,E,51,-39.29,-99.99,28.54,28.09,9.3,3.74,12922.13,3.2,26.53,1.17
76034a,20/02/2008 8:46,-22.364,S,113.728,E,-16.307,S,141.764,E,51,-106.64,-99.99,28.46,27.72,14,4.86,12926.99,2.09,26.62,2.33
76034a,20/02/2008 10:26,-22.359,S,113.783,E,-26.672,S,93.613,E,51,4.29,-99.99,28.57,28.17,9.9,5.69,12932.68,1.68,26.69,3.39
76034a,20/02/2008 12:33,-22.327,S,113.798,E,-12.515,S,159.789,E,51,-7.04,-99.99,-99.99,-99.99,6.1,3.88,12936.56,2.12,26.78,1.83
76034a,20/02/2008 13:30,-22.333,S,113.802,E,-15.292,S,146.029,E,51,5.22,-99.99,-99.99,-99.99,6.4,0.78,12937.34,0.95,26.82,0.82
76034a,20/02/2008 15:09,-22.332,S,113.804,E,-25.732,S,97.994,E,51,8.09,-99.99,-99.99,-99.99,6.2,0.23,12937.57,1.65,26.89,0.14
76034a,20/02/2008 16:17,-22.327,S,113.804,E,-31.828,S,157.284,E,51,4.81,-99.99,-99.99,-99.99,5.7,0.56,12938.13,1.13,26.93,0.5
76034a,20/02/2008 20:52,-22.327,S,113.806,E,-21.17,S,108.627,E,51,9.07,-99.99,-99.99,-99.99,5.6,0.21,12938.34,4.59,27.12,0.05
76034a,20/02/2008 21:38,-22.319,S,113.804,E,-20.135,S,103.577,E,51,-0.43,-99.99,-99.99,-99.99,5,0.91,12939.25,0.75,27.15,1.21
76034a,21/02/2008 2:21,-22.301,S,113.795,E,-21.035,S,107.868,E,52,-28.32,-99.99,-99.99,-99.99,4.3,2.21,12941.46,4.73,27.35,0.47
76034a,21/02/2008 19:02,-22.354,S,113.785,E,-32.782,S,162.479,E,52,1.65,-99.99,28.57,28.19,9.3,5.99,12947.45,16.68,28.05,0.36
76034a,21/02/2008 22:22,-22.33,S,113.8,E,-11.792,S,66.021,E,52,-1,-99.99,-99.99,-99.99,6.2,3.09,12950.54,3.34,28.19,0.93
76034a,22/02/2008 1:06,-22.31,S,113.801,E,-26.008,S,130.664,E,53,-13.63,-99.99,-99.99,-99.99,4.4,2.23,12952.77,2.73,28.3,0.82
76034a,22/02/2008 3:40,-22.327,S,113.785,E,-12.993,S,70.291,E,53,-28.77,28.14,28.56,28.25,6.9,2.51,12955.28,2.58,28.41,0.97
76034a,22/02/2008 9:37,-22.462,S,113.389,E,-21.677,S,117.195,E,53,-976.75,27.04,27.14,27.82,49.7,43.44,12998.72,5.95,28.65,7.3
76034a,22/02/2008 14:23,-22.327,S,113.802,E,-20.818,S,120.09,E,53,0.56,-99.99,-99.99,-99.99,5.8,45.08,13043.8,4.76,28.85,9.48
76034a,22/02/2008 15:10,-22.333,S,113.79,E,-28.935,S,83.565,E,53,-15.66,28.19,28.58,28.28,7.1,1.4,13045.2,0.79,28.89,1.76
76034a,22/02/2008 15:55,-22.327,S,113.788,E,-33.488,S,167.332,E,53,-23.76,28.15,28.57,28.27,6.7,0.7,13045.9,0.75,28.92,0.93
76034a,22/02/2008 16:03,-22.329,S,113.805,E,-31.258,S,72.124,E,53,8.13,-99.99,-99.99,-99.99,5.9,1.76,13047.66,0.12,28.92,14.4
76034a,22/02/2008 22:10,-22.311,S,113.804,E,-13.126,S,71.691,E,53,-5.33,-99.99,-99.99,-99.99,4.3,2.01,13049.67,6.12,29.18,0.33
76034a,23/02/2008 1:37,-22.291,S,113.807,E,-25.65,S,129.724,E,54,-12.48,-99.99,-99.99,-99.99,2.7,2.25,13051.92,3.45,29.32,0.65
76034a,23/02/2008 3:17,-22.268,S,113.8,E,-15.337,S,81.693,E,54,-37.44,-99.99,-99.99,-99.99,3.6,2.66,13054.58,1.66,29.39,1.6
76034a,23/02/2008 9:15,-22.157,S,113.836,E,-19.167,S,127.562,E,54,-57.63,-99.99,-99.99,-99.99,13.9,12.9,13067.48,5.97,29.64,2.16
76034a,23/02/2008 13:58,-22.105,S,113.854,E,-18.358,S,130.696,E,54,-84.13,-99.99,-99.99,-99.99,19.8,6.08,13073.56,4.72,29.84,1.29
76034a,23/02/2008 14:47,-22.126,S,113.841,E,-26.945,S,94.189,E,54,-87.45,-99.99,-99.99,-99.99,17.4,2.69,13076.25,0.82,29.87,3.28
76034a,23/02/2008 19:06,-21.946,S,113.859,E,-13.299,S,75.73,E,54,-160.18,-99.99,28.14,27.72,37.5,20.12,13096.37,4.31,30.05,4.67
76034a,23/02/2008 20:19,-21.918,S,113.88,E,-24.691,S,125.892,E,54,-148.14,-99.99,28.15,27.7,40.8,3.8,13100.17,1.23,30.1,3.1
76034a,23/02/2008 20:23,-21.908,S,113.88,E,-26.962,S,138.029,E,54,-160.17,-99.99,28.14,27.68,41.9,1.11,13101.28,0.05,30.1,21.03
76034a,23/02/2008 22:06,-21.877,S,113.885,E,-16.638,S,89.995,E,54,-165.04,-99.99,28.11,27.63,45.4,3.49,13104.77,1.73,30.17,2.02
76034a,24/02/2008 12:50,-21.79,S,114.119,E,-13.607,S,150.887,E,55,-12.3,-99.99,28.2,27.92,62.3,26.05,13130.82,14.74,30.79,1.77
76034a,24/02/2008 14:29,-21.778,S,114.154,E,-23.855,S,103.147,E,55,-7.65,-99.99,28.08,27.99,65.3,3.86,13134.68,1.64,30.86,2.35
76034a,24/02/2008 15:16,-21.781,S,114.191,E,-26.151,S,93.696,E,55,-10.83,-99.99,27.98,28.06,67,3.84,13138.52,0.79,30.89,4.85
76034a,24/02/2008 17:16,-21.878,S,114.481,E,-25.064,S,128.806,E,55,-43.68,-99.99,28.7,30.04,80.7,31.85,13170.37,2,30.97,15.91
76034a,24/02/2008 20:08,-21.765,S,114.324,E,-25.68,S,131.513,E,55,-33.13,-99.99,28.3,28.56,76.8,20.53,13190.9,2.87,31.09,7.16
76034a,24/02/2008 21:38,-21.698,S,114.231,E,-18.931,S,101.159,E,55,-38.85,-99.99,28.16,28.24,77,12.17,13203.07,1.49,31.16,8.16
76034a,25/02/2008 7:32,-21.65,S,114.376,E,-29.374,S,78.275,E,56,1,28.46,28.42,28.46,90.1,15.92,13218.99,9.9,31.57,1.61
76034a,25/02/2008 8:40,-21.628,S,114.332,E,-18.093,S,129.997,E,56,-18.17,28.14,28.25,28.37,89.3,5.17,13224.16,1.14,31.62,4.55
76034a,25/02/2008 13:12,-21.597,S,114.454,E,-13.108,S,153.031,E,56,-30.74,28.44,28.37,28.58,99.8,13.09,13237.25,4.53,31.8,2.89
76034a,25/02/2008 21:19,-21.567,S,114.51,E,-20.984,S,112.192,E,56,-36.07,28.31,28.24,28.65,106.1,6.69,13243.94,8.11,32.14,0.82
76034a,25/02/2008 21:31,-21.572,S,114.581,E,-15.722,S,88.729,E,56,-35.71,28.3,28.37,28.8,110.7,7.37,13251.31,0.21,32.15,34.82
76034a,26/02/2008 0:24,-21.559,S,114.598,E,-31.477,S,163.091,E,57,-42.21,29.08,29.59,28.83,112.9,2.28,13253.59,2.87,32.27,0.79
76034a,26/02/2008 1:26,-21.632,S,114.705,E,-23.211,S,122.276,E,57,-15.24,29.55,30.12,29.36,115.7,13.74,13267.33,1.03,32.31,13.28
76034a,26/02/2008 5:39,-21.53,S,114.671,E,-17.847,S,131.402,E,57,-46.7,29.12,29.7,28.99,120.6,11.89,13279.22,4.22,32.49,2.82
76034a,26/02/2008 9:47,-21.512,S,114.622,E,-21.848,S,113,E,57,-63.28,28.96,29.43,28.81,118.4,5.46,13284.68,4.13,32.66,1.32
76034a,26/02/2008 10:05,-21.509,S,114.711,E,-27.618,S,87.312,E,57,-43.9,29.14,29.75,29.07,125.2,9.22,13293.9,0.31,32.67,30.01
76034a,26/02/2008 15:29,-21.499,S,114.784,E,-30.385,S,73.968,E,57,-27.77,29.33,29.92,29.27,131.5,7.64,13301.54,5.39,32.9,1.42
76034a,26/02/2008 16:10,-21.405,S,114.715,E,-31.529,S,67.053,E,57,-98.66,28.93,29.5,28.92,133.7,12.67,13314.21,0.7,32.93,18.16
76034a,26/02/2008 18:37,-21.446,S,114.768,E,-15.888,S,90.581,E,57,-59.22,29.17,29.74,29.05,134.3,7.14,13321.35,2.44,33.03,2.92
76034a,26/02/2008 21:26,-21.437,S,114.879,E,-16.654,S,94.387,E,57,-45.22,29.39,30.1,29.4,143.4,11.54,13332.89,2.82,33.15,4.09
76034a,27/02/2008 3:21,-21.45,S,114.918,E,-13.509,S,77.688,E,58,-29.36,29.68,30.23,29.69,145.6,4.29,13337.18,5.91,33.39,0.73
76034a,27/02/2008 5:22,-21.406,S,115.43,E,-16.161,S,136.344,E,58,-10.22,30.16,30.66,30.45,191.8,53.28,13390.46,2.02,33.48,26.31
76034a,27/02/2008 7:07,-21.313,S,115.083,E,-27.395,S,87.861,E,58,-45.47,29.52,30.01,30.04,168.5,37.43,13427.89,1.75,33.55,21.41
76034a,27/02/2008 8:14,-21.258,S,115.084,E,-15.376,S,140.499,E,58,-37.68,29.4,29.91,29.85,172.5,6.12,13434.01,1.11,33.6,5.5
76034a,27/02/2008 9:19,-21.262,S,115.069,E,-19.295,S,124.024,E,58,-31.08,29.44,29.89,29.82,171.1,1.62,13435.63,1.09,33.64,1.49
76034a,27/02/2008 9:59,-21.252,S,115.162,E,-26.291,S,92.337,E,58,-50.83,29.31,30,30.13,179.1,9.71,13445.34,0.67,33.67,14.51
76034a,27/02/2008 16:46,-21.155,S,115.165,E,-27.473,S,142.666,E,58,-46.37,29.14,29.87,29.75,186.5,10.8,13456.14,6.78,33.95,1.59
76034a,27/02/2008 18:24,-21.143,S,115.194,E,-16.567,S,94.982,E,58,-43.94,29.15,29.88,29.82,189.6,3.29,13459.43,1.63,34.02,2.02
76034a,27/02/2008 21:17,-21.128,S,115.137,E,-15.914,S,98.921,E,58,-47.03,29.07,29.8,29.5,186.4,6.15,13465.58,2.88,34.14,2.13
76034a,28/02/2008 0:46,-21.057,S,115.242,E,-27.875,S,139.71,E,59,-32.08,29.46,30.01,29.64,199.8,13.47,13479.05,3.49,34.29,3.86
76034a,28/02/2008 1:22,-21.01,S,115.234,E,-25.771,S,136.107,E,59,-28.46,29.41,29.92,29.46,202.8,5.3,13484.35,0.6,34.31,8.83
76034a,28/02/2008 13:11,-20.789,S,115.304,E,-15.216,S,140.926,E,59,-10.88,-99.99,-99.99,-99.99,225.6,25.66,13510.01,11.82,34.8,2.17
76034a,1/03/2008 14:43,-20.14,S,115.704,E,-21.333,S,109.984,E,61,-65,29.97,29.11,29.76,307.6,83.42,13593.43,49.53,36.87,1.68
76034a,27/03/2008 15:10,-15.314,S,123.166,E,-25.833,S,73.184,E,87,-42.33,29.72,30.37,29.39,1252,956.06,14549.49,623.45,62.84,1.53
76034a,27/03/2008 20:41,-15.103,S,122.889,E,-16.038,S,125.646,E,87,-86.3,29.29,30.29,29.26,1244.6,37.91,14587.4,5.52,63.07,6.86
76034a,28/03/2008 7:23,-15.379,S,123.301,E,-7.451,S,156.852,E,88,-32.52,-99.99,30.1,29.15,1258.6,53.87,14641.27,10.7,63.52,5.03
76034a,28/03/2008 13:07,-15.196,S,123.357,E,-13.469,S,131.076,E,88,-54.92,28.49,31.12,29.43,1276.2,21.24,14662.51,5.72,63.76,3.71
76034a,28/03/2008 18:11,-15.261,S,123.455,E,-8.709,S,95.689,E,88,-47.68,28.74,30.46,29.42,1279.7,12.77,14675.28,5.07,63.97,2.52
76034a,29/03/2008 0:16,-15.184,S,123.463,E,-20.29,S,146.958,E,89,-55.17,-99.99,30.01,29.59,1285.8,8.61,14683.89,6.08,64.22,1.42
76034a,29/03/2008 1:23,-15.205,S,123.466,E,-16.277,S,128.287,E,89,-53.4,-99.99,29.88,29.58,1284.6,2.36,14686.25,1.12,64.27,2.11
76034a,29/03/2008 2:59,-15.167,S,123.421,E,-5.572,S,80.349,E,89,-56.98,-99.99,30.23,29.58,1283.5,6.42,14692.67,1.59,64.34,4.03
76034a,29/03/2008 16:25,-14.879,S,123.405,E,-20.805,S,149.866,E,89,-83.26,-99.99,30.09,29.27,1302.9,32.11,14724.78,13.43,64.9,2.39
76034a,29/03/2008 21:29,-14.962,S,123.578,E,-9.886,S,100.881,E,89,-73.79,-99.99,30.11,29.47,1311.1,20.78,14745.56,5.08,65.11,4.09
76034a,30/03/2008 1:38,-14.992,S,123.71,E,-11.491,S,108.591,E,90,-69.96,-99.99,30.23,29.67,1319.9,14.58,14760.14,4.14,65.28,3.52
76034a,30/03/2008 4:58,-14.963,S,123.801,E,-11.204,S,140.455,E,90,-71.43,-99.99,30.5,29.95,1329.5,10.3,14770.44,3.34,65.42,3.08
76034a,30/03/2008 8:37,-14.875,S,123.781,E,-15.993,S,120.237,E,90,-80,-99.99,30.5,29.71,1334.1,10.03,14780.47,3.65,65.57,2.75
76034a,30/03/2008 14:03,-14.853,S,123.781,E,-20.046,S,103.456,E,90,-82.64,-99.99,30.46,29.66,1335.6,2.45,14782.92,5.42,65.8,0.45
76034a,31/03/2008 2:17,-14.72,S,123.832,E,-9.971,S,102.594,E,91,-88,30.52,30.42,29.67,1349.3,15.79,14798.71,12.25,66.31,1.29
76034a,31/03/2008 6:21,-14.314,S,124.589,E,-20.887,S,95.585,E,91,-77.87,30.68,29.9,29.99,1441,93.26,14891.97,4.06,66.48,22.96
76034a,31/03/2008 13:47,-14.636,S,124.014,E,-17.269,S,112.024,E,91,-86.13,-99.99,30.35,29.96,1370.4,71.59,14963.56,7.43,66.79,9.64
76034a,31/03/2008 16:00,-14.605,S,124.046,E,-22.527,S,158.941,E,91,-85.24,-99.99,30.3,30.01,1375.2,4.88,14968.44,2.22,66.88,2.2
76034a,1/04/2008 7:28,-14.52,S,124.163,E,-5.411,S,166.09,E,92,-83.02,30.36,30.38,30.1,1391,15.76,14984.2,15.48,67.52,1.02
76034a,1/04/2008 8:15,-14.54,S,124.228,E,-12.849,S,130.677,E,92,-78.92,30.21,30.59,30.13,1394.9,7.35,14991.55,0.78,67.56,9.38
76034a,1/04/2008 10:48,-14.492,S,124.196,E,-25.861,S,69.79,E,92,-83.6,30.29,30.57,30.12,1395.7,6.36,14997.91,2.54,67.66,2.5
76034a,1/04/2008 15:44,-14.46,S,124.285,E,-23.203,S,164.092,E,92,-82.76,30.41,30.49,30.12,1405.3,10.23,15008.14,4.94,67.87,2.07
76034a,2/04/2008 1:36,-14.529,S,124.441,E,-14.156,S,123.443,E,93,-74.18,30.77,30.56,30.1,1413.4,18.48,15026.62,9.87,68.28,1.87
76034a,2/04/2008 8:45,-14.299,S,124.336,E,-13.141,S,128.932,E,93,-88.85,31.19,30,29.95,1421.1,27.99,15054.61,7.16,68.58,3.91
76034a,2/04/2008 13:01,-14.283,S,124.291,E,-12.164,S,132.062,E,93,-90.55,31.26,30.2,29.97,1418.5,5.17,15059.78,4.27,68.75,1.21
76034a,2/04/2008 15:41,-14.31,S,124.484,E,-24.094,S,167.798,E,93,-85.58,31.2,30.16,29.96,1432.5,21.03,15080.81,2.66,68.87,7.9
76034a,2/04/2008 19:55,-14.224,S,124.502,E,-18.683,S,145.464,E,93,-83.88,31.16,29.92,29.92,1440.2,9.77,15090.58,4.24,69.04,2.31
76034a,2/04/2008 21:32,-14.217,S,124.474,E,-8.479,S,98.046,E,93,-85.56,31.2,29.68,29.94,1438.3,3.12,15093.7,1.61,69.11,1.94
76034a,3/04/2008 5:52,-14.175,S,124.57,E,-17.324,S,111.538,E,94,-78.8,29.67,30.09,29.91,1449.3,11.37,15105.07,8.34,69.46,1.36
76034a,3/04/2008 7:55,-14.176,S,124.614,E,-10.695,S,141.498,E,94,-74.69,29.58,30.01,29.91,1452.8,4.75,15109.82,2.05,69.54,2.31
